movie_id,average_rating,num_votes
tt27047366,8.0,49
tt27047377,5.3,68
tt27047445,6.9,15
tt27047448,3.8,6951
tt27047451,4.6,35
tt2704752,7.7,707
tt27047596,5.9,651
tt27047903,5.5,48308
tt27048129,4.2,488
tt2704816,7.1,3434
tt27048394,3.1,48
tt27048587,5.5,171
tt27048691,4.8,240
tt27048732,6.3,115
tt27049583,6.4,52
tt27049651,5.0,33
tt27049656,6.2,39
tt27049704,4.0,13
tt27049957,5.5,11
tt2704998,6.9,277739
tt27050232,5.6,26
tt27050277,6.1,5785
tt27051018,6.5,34
tt27051027,6.5,14842
tt27051436,6.5,458
tt27051672,2.8,42
tt27052428,6.8,1527
tt27052454,6.6,45
tt27052633,6.2,23267
tt27052709,6.1,52
tt27052733,7.8,81
tt27052901,6.2,19
tt2705326,7.0,414
tt27054622,5.2,43
tt27054971,4.7,308
tt27055072,6.3,914
tt27055121,6.7,270
tt27055301,5.5,263
tt27055326,6.4,308
tt27055390,5.9,508
tt2705562,6.0,14
tt27055645,5.9,43
tt2705574,7.3,141
tt27056012,6.5,28409
tt27056066,6.8,13920
tt27056116,6.2,1802
tt27056160,5.6,238
tt2705666,5.5,134
tt2706264,5.2,483
tt2706570,6.1,793
tt2707178,7.1,16
tt27072067,8.9,65
tt27072552,2.1,35
tt27072611,8.2,17
tt27072693,7.2,21
tt27072866,8.5,8
tt27072869,8.5,11
tt27072903,7.1,7
tt27072992,8.1,25
tt27074938,6.7,1124
tt27075304,4.6,3109
tt2707540,7.6,31
tt27075596,8.5,21
tt27075958,5.7,52234
tt27076243,5.0,31
tt27077121,8.1,9
tt27077464,2.4,65
tt2707810,5.7,1729
tt27078110,8.1,2038
tt27078378,4.4,502
tt2707848,6.1,6844
tt27078515,4.7,86
tt2707858,6.2,13742
tt27078772,7.3,3218
tt27079328,7.6,768
tt27079350,5.6,92
tt27079605,5.6,100
tt27079930,4.5,95
tt27080561,6.6,1610
tt27080643,4.8,1087
tt2708254,6.9,9537
tt2708550,6.7,519
tt2708602,4.6,25
tt2708764,5.8,2974
tt2708782,5.2,1183
tt2708946,5.6,2743
tt27090094,6.9,22
tt2709314,7.3,16
tt27094831,7.4,13
tt2709492,6.1,26
tt27095686,8.7,354
tt2709636,4.9,190
tt2709692,6.4,113643
tt27097047,7.8,16
tt27097237,6.7,33
tt2709726,2.6,406
tt2709756,4.4,6
tt2709764,6.4,1340
tt2709768,6.5,235519
tt27098641,7.0,962
tt2709962,3.8,199
tt2709994,5.4,7
tt2710158,6.7,47
tt27102839,4.2,137
tt2710334,7.9,181
tt27103843,4.8,12
tt27105752,5.2,260
tt2710798,8.4,11
tt2710826,4.0,2206
tt27109344,3.8,150
tt27109345,5.3,106
tt27109788,5.4,6
tt27109797,5.2,181
tt27109859,5.3,36
tt27109885,6.9,1113
tt27110516,5.4,4309
tt27110554,6.1,158
tt27110556,5.2,18
tt2711256,5.3,297
tt27113443,7.0,106
tt27113872,3.8,212
tt27114092,6.2,2060
tt27116016,5.2,7046
tt27116128,8.6,9
tt27116135,6.4,40
tt27116149,5.0,663
tt27116302,6.0,305
tt27116369,6.4,50
tt27116405,7.0,73
tt27116571,4.6,712
tt27116600,7.1,17
tt2711672,6.5,440
tt27116770,4.1,364
tt27116964,9.0,30
tt2711708,6.6,36
tt27117828,8.8,1026
tt27118258,5.1,1728
tt27118356,8.6,21
tt27118357,8.1,23889
tt27118364,5.6,67
tt27118867,7.2,29
tt2711898,5.5,3196
tt27119596,4.2,242
tt27119678,6.3,34
tt27120897,6.5,363
tt27121010,7.4,34
tt27121086,6.1,201
tt27121093,7.2,95
tt2712130,6.3,162
tt2712154,7.5,1674
tt2712156,2.4,19
tt27121751,6.0,133
tt2712176,6.6,7
tt27122291,6.0,1110
tt27123082,6.1,988
tt27124438,8.0,286
tt27124646,6.6,22
tt27125141,3.5,17
tt27125266,6.3,7259
tt27126020,5.5,78
tt27126333,5.1,154
tt27126390,7.8,19
tt27127118,8.0,58
tt27127187,4.3,167
tt27127359,6.9,38
tt2712758,4.3,519
tt27127604,8.5,249
tt27127629,6.6,65
tt27127890,6.3,21
tt27128150,5.0,140
tt27128442,3.8,470
tt27128451,5.5,233
tt27128594,5.6,166
tt2712878,6.4,278
tt2712884,6.7,223
tt27129389,6.7,27
tt27129423,6.5,529
tt2712990,5.4,604
tt27130067,6.8,7
tt2713016,6.9,52
tt27130279,3.8,278
tt27130323,2.7,77
tt27130480,2.9,189
tt27130805,7.6,64
tt27130872,6.9,11
tt27130877,6.6,34
tt27131358,7.0,71936
tt2713180,7.6,607749
tt27133532,9.5,71
tt2713406,7.4,22
tt27134064,4.0,141
tt27134139,9.3,584
tt27134292,6.9,42
tt27135110,4.8,131
tt27136041,6.1,1161
tt27136243,4.1,1615
tt2713642,2.9,1522
tt27137484,5.8,11
tt2713778,6.9,325
tt27138183,4.2,106
tt27138517,7.5,58
tt27139309,4.7,86
tt27139314,6.8,17
tt27139439,6.0,66
tt27139461,5.8,51
tt27139786,7.0,462
tt27139868,6.8,5079
tt27139897,6.6,1692
tt27140032,7.9,21
tt27140372,3.4,127
tt27141260,6.2,739
tt27141431,6.2,33
tt27141553,7.0,1939
tt27141964,4.9,164
tt27142003,6.6,376
tt27142469,3.4,3814
tt27142792,7.7,39
tt27142874,6.0,77
tt27143535,4.2,290
tt2714380,4.3,9898
tt2714436,7.3,84
tt27145269,6.7,13401
tt27146069,5.5,2918
tt2714622,5.8,4165
tt2714626,6.7,110
tt2714664,6.6,874
tt27146888,6.1,367
tt27146999,6.3,229
tt2715590,6.8,15
tt27156546,6.5,1466
tt27156857,6.0,433
tt27156866,7.3,26
tt27156875,2.5,158
tt27156877,6.5,112
tt27156915,5.4,991
tt27157747,9.7,58
tt27158088,5.0,13
tt27158093,4.9,1368
tt27158782,6.8,345
tt27159517,6.4,9
tt27160117,7.0,23
tt2716060,6.7,22
tt27161203,6.6,34
tt27161744,3.8,79
tt27161773,8.6,2095
tt27161958,3.9,326
tt27162102,3.7,11987
tt27162200,6.2,354
tt27162646,4.7,14
tt27162702,7.9,18
tt2716382,5.7,15980
tt27164140,4.6,43
tt27164431,4.6,96
tt27164484,5.9,103
tt27164503,6.2,74
tt27164713,5.9,56
tt27165162,6.4,47
tt27165281,7.4,2530
tt2716554,6.2,404
tt27165670,3.9,637
tt27166284,6.5,18
tt27166688,7.2,27
tt27166743,2.5,167
tt27169261,5.8,111
tt27169455,8.3,40
tt27169848,5.9,129
tt27170114,6.3,426
tt27170131,6.0,6
tt27170332,5.4,624
tt27170339,9.7,6
tt27170832,4.3,156
tt27171077,4.5,1536
tt27171447,5.7,92
tt2717146,5.3,35
tt2717162,5.5,58
tt27171776,7.0,4070
tt27171787,8.2,360
tt2717318,4.6,2165
tt27174162,7.0,17
tt2717528,5.9,642
tt2717558,6.9,3514
tt27176023,5.8,105
tt2717632,6.8,57
tt2717682,4.3,1380
tt27177434,4.9,72
tt2717822,5.5,67519
tt2717860,6.0,25061
tt27179211,8.3,492
tt2717934,9.3,71
tt27179628,4.9,3072
tt27179695,6.6,1544
tt27179834,5.0,706
tt27179894,6.7,363
tt27180099,6.5,2734
tt2718028,4.0,339
tt27180529,7.9,21
tt27181494,6.6,29
tt2718314,4.2,443
tt2718440,6.1,10330
tt2718442,6.6,735
tt2718462,6.5,474
tt2718492,7.4,63067
tt2718538,6.3,565
tt27187061,8.2,106
tt27187621,2.4,242
tt27190164,5.6,2265
tt2719024,6.1,47
tt27190330,6.2,6
tt27190438,8.6,21
tt27190700,6.2,6
tt27190932,7.6,950
tt2719094,7.4,1481
tt27191250,6.3,3628
tt27191343,6.4,118
tt27191451,7.7,117
tt27191600,6.5,8840
tt27191834,5.0,169
tt27191945,6.9,83
tt27191961,6.3,267
tt27192026,8.2,977
tt27192204,7.9,24
tt27192512,6.8,500
tt27192758,5.5,139
tt27192796,5.4,62
tt27192829,6.7,1518
tt27192839,7.3,923
tt27193203,7.1,18
tt2719330,6.3,26
tt2719370,7.2,437
tt27193714,7.1,58
tt27195023,6.2,2954
tt27195040,6.0,48
tt27195494,7.1,17
tt27196021,6.7,37369
tt2719660,6.5,293
tt27196614,3.9,84
tt27196626,5.0,57
tt27196952,3.4,11
tt27197021,6.6,66
tt27197375,4.6,152
tt27197387,6.6,14885
tt27197395,7.3,10
tt2719760,5.9,125
tt27197633,8.7,243
tt27197676,7.2,36
tt27197751,8.5,85
tt27197821,7.9,12
tt27198251,7.9,18
tt27198279,8.2,57
tt27198438,3.8,16
tt2719848,7.1,246860
tt27198573,6.0,1101
tt2719868,5.6,1245
tt27199454,4.6,13
tt27199737,8.3,21
tt27200503,5.9,989
tt27200708,5.8,1452
tt27201046,4.5,167
tt27201174,5.0,9
tt27201202,7.3,24
tt27202100,7.6,11
tt27202118,4.1,11
tt27202159,9.6,11
tt27202828,5.3,23
tt27202844,6.4,59
tt27203116,7.4,602
tt27203513,7.5,71
tt27203772,9.4,22
tt27204373,3.4,269
tt27204905,7.3,34
tt27204951,8.6,11
tt27205427,7.3,97
tt27205444,7.1,848
tt27205596,7.4,75
tt27205798,4.6,118
tt27206015,6.6,64
tt2720660,7.5,30
tt2720680,6.7,46362
tt2720742,2.5,9
tt2720764,5.5,223
tt2720826,5.7,9325
tt27208385,5.8,60
tt27208407,4.6,1786
tt2720844,7.6,45
tt27208639,6.0,3127
tt2720892,6.1,207
tt27209295,4.8,205
tt27209589,7.9,12
tt27209716,5.3,410
tt2720980,2.8,128
tt27210519,7.6,1684
tt27211317,9.0,17
tt27214279,7.5,13
tt27214365,5.3,1949
tt2721510,7.0,262
tt27215509,6.5,9
tt2721570,7.7,98
tt27215897,8.8,55
tt27215905,7.8,56
tt27216315,7.9,56
tt27216326,7.6,71
tt27216662,7.5,61
tt27216692,6.9,56
tt27216785,5.3,175
tt27216842,5.4,321
tt27217053,4.7,1467
tt2721712,6.2,1379
tt27217170,6.7,1128
tt2721744,6.5,1606
tt27218094,5.6,209
tt27218497,9.2,40
tt27218658,6.4,1643
tt27218960,4.7,20522
tt27219011,4.3,2560
tt27219087,3.5,378
tt27219252,8.6,158
tt27219371,7.2,54
tt27219434,7.1,3601
tt27219440,5.9,1053
tt27219467,7.7,95
tt27219557,3.2,125
tt27219771,9.0,8
tt27219923,5.3,86
tt2722198,7.2,23
tt2722326,6.1,99
tt2722396,6.7,306
tt27224074,6.3,688
tt2722504,5.8,1348
tt27225394,7.4,170
tt27226009,7.5,169
tt27227397,3.5,256
tt2722900,7.0,23
tt27230149,7.2,713
tt27230205,6.8,535
tt2723138,6.5,411
tt2723176,4.4,1408
tt2723240,7.0,2302
tt2723296,5.3,26
tt2723334,6.3,38
tt2723374,6.8,30
tt2723568,8.2,10
tt2723576,5.1,961
tt27235852,3.1,1239
tt27235882,3.6,884
tt27236018,3.7,25
tt27236059,7.1,11
tt27236361,8.7,24
tt27236842,6.4,792
tt27237290,7.4,202
tt27237839,6.2,60
tt27238826,7.4,22
tt27239324,9.2,96
tt2723950,7.4,105
tt27240621,3.6,674
tt27241273,7.4,10
tt27241513,5.3,387
tt27241551,6.9,2093
tt27242342,6.1,37
tt2724236,5.6,2121
tt2724354,4.2,17
tt2724532,5.8,5426
tt27246087,6.8,148
tt2724790,7.0,148
tt27248255,6.6,160
tt27250288,7.2,18
tt27250590,6.9,1103
tt2725076,7.8,7491
tt27250815,7.8,2042
tt27251045,8.5,9
tt27251486,6.6,1289
tt27251641,5.3,11
tt27252181,3.3,13
tt27252585,6.2,794
tt2725962,6.9,26070
tt27259785,7.4,15
tt27261231,5.3,27
tt27262156,7.5,16
tt27262377,5.7,34
tt27262393,7.8,21
tt27262404,5.9,316
tt2726254,6.7,48
tt27262607,5.1,115
tt2726270,4.7,2111
tt27262708,3.8,10
tt27262766,8.0,649
tt27263006,6.5,42
tt27263294,7.4,63
tt27263807,5.9,1938
tt2726552,5.3,9311
tt2726560,7.0,94496
tt27267852,7.3,376
tt2726796,6.9,57
tt2726810,4.2,13
tt2727028,5.0,3191
tt27272779,7.3,44
tt27272783,8.4,12
tt2727296,6.6,255
tt2727318,7.2,25
tt2727322,6.3,244
tt27276658,5.2,354
tt2728056,7.6,227
tt2728318,5.7,21
tt2728414,5.3,22
tt2728672,7.0,46
tt2728784,3.8,1396
tt2728984,4.9,415
tt2729488,7.3,11
tt27295900,6.3,75
tt27299972,2.7,122
tt2730032,7.1,15
tt2730046,7.5,51
tt2730064,5.6,10
tt27300761,5.6,582
tt27300855,2.8,33
tt27301253,9.4,48
tt27301270,4.2,169
tt2730134,7.1,22
tt27301476,4.5,666
tt27301484,7.9,76
tt27301608,9.5,20
tt27302079,8.1,5465
tt27302088,5.8,409
tt2730220,7.3,14
tt27302337,6.6,14
tt27302416,5.6,27
tt27302470,3.5,149
tt27303282,7.6,164
tt27303350,5.0,22
tt27303507,6.6,28
tt27304026,4.7,9275
tt27304247,8.0,2117
tt27304603,7.7,59
tt27304839,5.9,506
tt27304886,5.3,70
tt27307501,6.0,1215
tt27307826,5.1,903
tt27308230,6.9,349
tt2731098,5.2,9
tt2731118,7.2,48
tt2731254,4.3,164
tt2731306,8.2,16
tt2731398,7.6,566
tt2731868,7.3,105
tt2731970,3.7,423
tt27320828,8.8,8
tt2732092,7.3,205
tt2732210,4.4,285
tt2732286,5.5,347
tt27323148,5.7,9
tt2732390,7.2,37
tt2732480,6.7,11
tt2732686,7.0,11
tt27327494,5.7,798
tt27328190,7.9,265
tt27328206,4.2,3343
tt27328373,6.8,2932
tt27328393,2.6,237
tt27328553,6.1,154
tt27328934,4.9,58
tt27329109,5.7,574
tt27329136,5.5,601
tt27329163,3.4,135
tt27329281,5.7,255
tt2732932,7.0,1445
tt27329457,6.7,28
tt27329776,8.0,19
tt27329975,6.7,34
tt27330026,6.3,2392
tt27330370,3.8,144
tt2733042,8.0,46
tt27330732,4.4,5872
tt27330757,6.3,35
tt27330946,7.1,104
tt27331087,6.1,132
tt27331098,5.4,429
tt2733124,7.6,20
tt27331307,9.1,42
tt27331483,7.3,467
tt27331580,2.4,141
tt2733258,5.9,4669
tt2733432,9.0,6
tt27335011,3.7,93
tt27336198,7.9,82
tt27337790,7.1,331
tt27339666,6.2,48
tt2733996,5.9,51
tt2734006,6.6,40
tt27341149,7.0,65
tt2734152,8.5,32
tt2734498,5.5,64
tt2734540,7.5,96
tt2734554,2.8,72
tt2734566,6.6,3704
tt2734568,5.0,201
tt27347892,6.3,39
tt2734790,4.6,187
tt27348312,7.3,2526
tt2734854,4.8,299
tt27348648,6.0,90
tt27348699,5.1,699
tt27348820,7.1,30
tt27348922,6.8,16
tt27348947,3.3,62
tt27349186,6.1,84
tt27349262,9.2,61
tt27349461,4.9,954
tt27349502,6.5,185
tt27349553,8.3,180
tt2734964,5.8,11
tt27349978,6.4,108
tt27350045,7.6,1081
tt27350055,7.0,36
tt27350073,4.4,171
tt27350099,8.3,320
tt27350100,5.6,95
tt27350581,6.6,366
tt27350731,9.0,62
tt27351762,8.0,108
tt27351936,4.6,332
tt27352118,5.9,98
tt2735292,3.3,1068
tt2735362,3.7,37
tt27357170,6.2,26
tt27357183,3.7,644
tt27358770,4.3,69
tt2735996,6.2,1706
tt2736032,4.9,207
tt27360643,5.7,25
tt2736074,6.2,406
tt2736254,4.0,915
tt27366407,7.9,95
tt27367464,7.6,24656
tt27367467,1.6,160
tt27368180,5.0,91
tt2736822,6.7,105
tt27368237,5.0,1466
tt27368317,7.2,1577
tt27368528,3.0,28
tt2736854,2.4,380
tt2736858,4.1,313
tt27368855,5.0,27
tt27369261,4.5,126
tt27369385,5.0,2922
tt27369527,7.7,40
tt27369556,5.9,68
tt27369902,4.2,3194
tt2737000,5.5,28
tt27370272,7.2,23
tt2737050,7.3,52250
tt27371453,6.4,386
tt27371691,8.0,24
tt27371976,6.4,29
tt27372066,6.5,799
tt27373005,4.8,308
tt2737304,6.6,421219
tt2737310,7.3,4704
tt27373349,6.6,425
tt27374513,5.4,2150
tt27374809,6.8,13
tt27374831,8.3,53
tt27377297,6.8,26
tt27378311,6.0,326
tt2737926,4.7,3745
tt27379625,7.2,93
tt2738050,6.7,664
tt2738218,6.4,125
tt27384374,6.8,455
tt27384970,8.0,1248
tt27385176,6.8,59
tt27385656,5.6,43
tt27385956,4.5,97
tt2738706,5.6,173
tt2738958,4.5,142
tt27389753,8.2,13
tt27390543,7.7,27
tt27390817,6.6,315
tt27390931,5.9,124
tt27391045,5.2,129
tt27391124,5.9,392
tt2739306,6.7,139
tt2739338,6.3,3037
tt2739358,4.3,582
tt27395353,6.1,744
tt2739566,6.4,15
tt27396895,6.1,1732
tt2739792,4.6,44
tt2739884,5.0,929
tt27399130,5.3,124
tt2739960,8.3,19
tt27402643,2.0,97
tt27403986,7.0,124482
tt27404067,8.7,35
tt27404078,8.1,606
tt27405287,7.0,6
tt2740538,3.0,1270
tt27405949,5.0,20
tt2740638,7.1,12
tt2740822,5.1,36
tt2740874,7.4,54
tt27410895,7.0,7415
tt27410896,8.5,1570
tt27411059,5.7,638
tt27411060,7.2,70
tt27411121,7.3,291
tt27411198,7.3,3218
tt27411207,4.5,584
tt27411215,4.6,814
tt2741122,5.0,192
tt27411270,5.8,3247
tt27411445,8.1,27
tt27411485,5.3,2401
tt27411604,4.6,5
tt27411794,7.3,116
tt2741216,4.8,1985
tt27412934,6.7,331
tt27413111,7.7,16
tt27413174,4.5,455
tt27413643,7.9,16
tt27414900,7.7,26
tt2741508,6.7,12
tt2741564,4.9,1026
tt27415789,3.2,319
tt2741624,6.3,711
tt27416499,5.6,141
tt27416868,5.9,605
tt27417053,7.9,13
tt27417166,7.4,6656
tt27417450,7.4,18
tt2741806,7.3,7272
tt27418172,9.3,8
tt27418282,8.2,159
tt27418379,8.0,6
tt27418823,2.1,346
tt27418912,3.6,27
tt27418974,6.6,33
tt27419292,5.6,15483
tt27419449,5.2,54
tt2741956,7.1,82
tt27419597,5.3,58
tt27419675,8.0,23
tt27419829,4.8,57
tt27420089,5.9,33
tt27420880,6.4,32
tt27421074,7.5,16
tt2742164,8.1,436
tt2742196,3.7,28
tt2742242,4.9,32
tt2742244,5.5,26
tt27423042,4.3,85
tt27423198,6.3,12
tt27424190,6.7,614
tt27424501,5.2,354
tt27424511,4.4,1890
tt27424585,4.7,1552
tt27424891,4.6,27
tt27424932,9.1,21
tt27424999,4.1,40
tt27425164,5.2,33806
tt27425177,8.3,7
tt27425654,6.2,1807
tt27426096,4.8,21
tt27426183,7.4,24
tt27426266,8.9,2058
tt27426876,6.7,113
tt27426981,4.6,420
tt27428262,7.0,53
tt27429612,6.0,18
tt27429865,8.4,67
tt27430218,6.6,1563
tt27430508,4.0,119
tt27430566,8.1,55
tt27430880,6.6,6
tt27431598,7.7,17623
tt27431766,3.7,50
tt27431809,9.2,12
tt27431989,7.4,23
tt27432397,6.9,104
tt27432472,6.0,177
tt27432494,5.3,396
tt27433086,6.2,173
tt27433708,6.1,638
tt27433995,7.8,3707
tt27434554,5.0,1264
tt27435170,3.3,33
tt27435205,3.8,54
tt27435647,7.1,353
tt27436077,8.9,17
tt27436132,7.0,11255
tt27436226,4.2,8
tt27436518,4.9,51
tt27436539,6.8,24
tt27436542,7.2,15
tt27436755,6.0,60
tt27436791,6.0,58
tt27436793,4.9,465
tt27438366,4.8,359
tt27439979,8.5,72
tt27440291,6.4,65
tt27440677,9.1,15
tt27440724,7.7,13
tt27440937,5.5,7187
tt27441163,5.9,119
tt27441481,6.0,24067
tt27441525,7.1,747
tt27441544,7.7,10
tt27441563,5.8,25
tt27441678,6.3,199
tt27441898,6.1,106
tt27442069,6.8,693
tt27442304,5.9,79
tt27442405,8.0,63
tt27442472,1.9,31
tt27442808,8.6,9
tt27442992,6.9,17
tt27443099,6.0,43
tt27443234,7.2,1749
tt27443809,8.8,86
tt27443854,2.3,163
tt27443871,6.4,19
tt27443929,4.5,71
tt27443995,7.4,42
tt27444053,6.4,204
tt27444133,4.1,119
tt27445004,7.2,2076
tt27446495,5.8,4611
tt27446773,6.8,907
tt27446834,7.8,93
tt27447224,5.9,484
tt27447330,6.5,1079
tt27447341,5.8,15
tt27447483,4.4,438
tt27447581,5.4,33
tt27448082,6.8,229
tt27448139,8.3,199
tt27448467,8.0,16
tt27448525,5.6,7
tt27448589,8.1,81
tt27448769,7.7,104
tt27449919,7.7,49
tt27449931,7.2,83
tt27450169,4.4,309
tt27450172,8.2,20
tt27450445,6.1,114
tt27451258,7.3,44
tt27453633,6.9,178
tt27454929,6.7,10
tt27458291,3.9,6514
tt27458299,6.2,852
tt27458840,8.7,10
tt27458904,5.6,2711
tt27458939,7.0,40
tt27458959,7.4,53
tt27458968,6.7,1316
tt27459160,6.2,55671
tt27459388,6.0,477
tt27460388,5.4,116
tt2746136,5.3,313
tt2746176,7.3,2355
tt2746200,6.4,361
tt2746232,6.6,16
tt2746284,8.0,66
tt27462943,8.3,49
tt27466149,6.4,14
tt2746818,5.7,39
tt27469963,5.6,103
tt27470474,5.5,225
tt2747058,7.1,42
tt27470699,5.3,238
tt27470766,6.7,24
tt27470768,7.0,1092
tt27470830,5.9,633
tt27470838,7.1,9
tt27470862,6.8,494
tt27470863,5.9,17
tt27470893,7.8,36507
tt27471980,5.6,105
tt27473098,7.9,14
tt2747554,6.8,69
tt27476906,6.6,1682
tt27477327,7.0,21
tt27477631,5.8,107
tt2747766,2.8,246
tt2747786,6.3,448
tt27477888,5.1,2775
tt27479108,6.2,1093
tt27479184,7.5,103
tt2747974,6.3,40
tt27480190,7.3,28
tt27480211,6.9,17
tt27480328,7.4,6
tt27480430,7.5,26
tt27480701,3.6,316
tt27480703,8.0,25
tt27480881,7.4,4248
tt27480944,5.6,802
tt27480956,6.7,22
tt27480960,4.3,88
tt27481259,6.7,92
tt2748180,7.7,85
tt27483451,8.1,36
tt27485427,5.1,1328
tt27486288,4.5,348
tt27486508,7.6,17
tt27487086,4.1,2135
tt27487288,5.9,369
tt27487415,5.3,341
tt27487446,8.7,54
tt27487473,4.6,4516
tt27487494,6.2,58
tt27487628,4.8,121
tt27487934,5.7,26075
tt27488584,9.1,15
tt27488740,6.9,75
tt27488964,7.7,15
tt27489068,6.6,32
tt27489169,4.4,244
tt27489436,6.1,32
tt27489459,2.8,32
tt27489557,6.5,118805
tt27489590,6.7,8
tt27489635,8.5,227
tt27489709,6.6,14
tt27489745,6.3,1470
tt27489748,6.9,280
tt27489758,6.5,15
tt27489788,6.8,17
tt27489865,7.3,52
tt27490099,7.0,8542
tt27490380,6.6,2040
tt27490762,5.5,14
tt27491225,5.2,3471
tt2749172,6.4,87
tt27492004,6.2,31
tt2749258,5.0,105
tt2749282,6.3,1831
tt2749296,5.5,10707
tt27493378,2.3,247
tt27494059,3.1,395
tt27494298,3.7,796
tt27494315,6.7,896
tt27494346,9.0,34
tt27494358,6.2,860
tt27494630,6.3,369
tt27494634,7.9,1829
tt27494797,6.2,155
tt27495036,5.8,84
tt27495620,6.3,31
tt27495721,5.8,133
tt27495793,8.5,37
tt27495893,9.0,41
tt27496044,7.9,2256
tt27496342,9.2,64
tt27496775,6.3,3159
tt27497165,5.2,747
tt27497191,8.3,28
tt27497201,3.6,63
tt27497231,7.8,13
tt27498099,3.5,402
tt27499420,9.0,36
tt27500695,5.6,28
tt2750090,6.9,131
tt27501039,6.5,23524
tt27501388,8.1,8
tt27501845,5.5,160
tt27502227,7.6,2608
tt27502245,6.6,401
tt27502250,7.2,2420
tt27502265,7.0,204
tt27502351,6.0,940
tt27502360,7.2,1730
tt27502365,6.4,1560
tt27502426,7.4,4472
tt27502506,5.9,828
tt27502523,6.3,1260
tt2750288,5.0,313
tt27503384,7.9,104221
tt27503400,5.7,744
tt27503706,6.9,82
tt27503994,7.8,15
tt27504248,7.3,210
tt27504881,4.7,7
tt27504996,6.7,13
tt27505279,8.1,7
tt27505308,7.0,15
tt27505330,6.2,11
tt27505337,4.9,13
tt2750546,5.9,98
tt27505512,5.8,8
tt27505513,2.4,519
tt27505521,4.5,267
tt27505523,2.2,214
tt27505702,4.2,76
tt27505768,6.0,7
tt27506043,6.1,10
tt2750632,5.5,152
tt27506500,7.4,13
tt27506951,5.8,1042
tt27507285,8.0,189
tt27507295,6.5,101
tt27507837,5.6,282
tt2750834,6.5,66
tt27508655,5.7,381
tt27510021,4.9,179
tt27510137,8.5,2729
tt27510150,6.1,2025
tt27510161,4.9,57
tt27510170,6.3,289
tt27510174,6.9,46583
tt27510257,7.2,6936
tt27510455,6.5,1384
tt27510682,6.5,3596
tt27510705,2.8,560
tt27510731,3.9,2209
tt27511161,2.4,179
tt27511275,7.7,2456
tt2751138,6.8,36
tt2751140,2.8,892
tt27512559,4.6,79
tt27512578,5.6,53
tt27512599,5.1,155
tt27512649,2.7,195
tt27513017,8.1,1230
tt27513039,5.6,238
tt2751310,5.6,5919
tt27513787,6.6,309
tt2751390,6.0,1410
tt27513936,8.3,48
tt27514127,3.5,75
tt2751428,4.0,12
tt27514389,4.4,62
tt2751576,6.1,1137
tt27516178,6.7,529
tt27517308,8.6,22
tt27517474,5.0,287
tt2751862,5.9,555
tt27518625,7.0,9
tt27518776,6.4,1438
tt27518811,7.4,33
tt27518871,5.0,236
tt27518872,8.4,16
tt27518922,3.9,115
tt27518994,5.2,103
tt27519566,8.1,66
tt27519853,5.1,166
tt27519902,5.4,209
tt27520428,4.9,165
tt27520523,6.3,29
tt27520543,7.0,35
tt27520732,5.8,36
tt27520841,4.2,32
tt27521477,7.2,2929
tt2752200,6.7,40795
tt27523300,5.5,1030
tt27524676,3.5,31
tt27524697,6.3,191
tt27524853,6.7,440
tt27524980,8.4,29
tt27525239,4.7,3568
tt27525295,6.1,26
tt27525298,5.7,1339
tt2752584,4.8,289
tt27525917,8.2,480
tt27525964,2.0,144
tt27526182,5.6,128
tt27526478,4.9,342
tt27526876,6.5,45
tt2752688,6.6,11160
tt2752724,7.3,1236
tt2752732,4.5,18
tt2752736,5.4,560
tt2752758,4.2,18514
tt2752772,5.3,67140
tt2752832,7.0,59
tt27529166,4.7,511
tt27529307,6.6,16
tt2752944,6.5,12
tt27530024,6.3,19
tt27530498,7.4,10
tt27530547,9.5,14
tt27530559,5.9,830
tt2753070,5.2,18
tt27530746,7.2,60
tt27530836,6.4,3872
tt27530851,5.8,288
tt27531109,6.9,1549
tt27531233,6.3,132
tt27531369,4.9,39
tt27531514,7.4,377
tt27532058,7.0,105
tt2753288,6.5,459
tt27533857,8.1,39
tt2753386,6.1,18
tt27534073,4.0,525
tt27534211,4.6,137
tt27534223,8.5,65
tt27534307,6.8,133778
tt27534328,6.9,6595
tt2753628,5.7,600
tt2753778,7.1,4846
tt27537958,8.6,17
tt27538352,6.3,114
tt27539086,7.1,4380
tt2753940,3.6,26
tt27539783,3.5,72
tt27540185,8.2,9396
tt27540217,5.3,13418
tt27540253,6.2,169
tt27540380,8.7,74
tt27540542,8.0,41801
tt27540674,7.0,21
tt27540911,6.0,121
tt27540964,6.2,58
tt27541074,6.5,599
tt27541205,7.6,140
tt27541430,6.8,49
tt27541450,6.8,16
tt27541778,8.1,1154
tt27542103,6.5,12
tt27542289,8.0,12617
tt27542403,3.2,45
tt27542448,7.7,11699
tt27542457,7.7,38
tt27542609,7.9,11
tt27542845,3.8,1101
tt27543570,5.1,271
tt27543578,6.5,42939
tt27543615,8.5,8
tt27543632,6.7,139166
tt27543992,6.9,2230
tt27543996,7.3,373
tt27544281,5.5,1226
tt27544533,7.6,49
tt27545145,5.7,161
tt27545912,5.8,74
tt2754616,6.4,10
tt27546190,6.4,3939
tt27546324,7.9,60
tt27547171,7.4,396
tt27547215,3.4,229
tt27547378,7.6,386
tt27547570,5.1,222
tt2754800,6.6,152
tt27548035,5.8,211
tt27548047,7.2,292
